"ueid","insertmark","aikz","eid","txt","hinweis","drucken","belegpflicht","quellid","zeitstempel","headerentry","externid"
217502,,A,,M 12: Sprachmodul II,,J,,208566,2021-07-29 14:00:46.617,,
217503,,A,,Seminare,,J,,207235,2021-07-29 14:00:46.654,,
217504,,A,,Seminar (Bereich 1),,J,,208567,2021-07-29 14:00:46.692,,
217505,,A,,Schwerhörigenpädagogik,,J,,207236,2021-07-29 14:00:46.730,,
217506,,A,,Modul 10: Vertiefung/Schwerpunktbildung,,J,,207237,2021-07-29 14:00:46.767,,
217507,,A,,B. Sc. Agrar- und Gartenbauwissenschaften (mit Lehramtsoption),,J,,208568,2021-07-29 14:00:46.805,,
217508,,A,,PM 14 ÜF: Agrarpolitik,,J,,208569,2021-07-29 14:00:46.847,,
217509,,A,,Vorbereitung,,J,,207238,2021-07-29 14:00:46.893,,
217511,,A,,Gehörlosenpädagogik,,J,,207229,2021-07-29 14:00:46.976,,
217512,,A,,FWM E 33: Rechnungswesen in Landwirtschaft und Gartenbau (SoSe),,J,,208570,2021-07-29 14:00:47.180,,
217513,,A,,Körperbehindertenpädagogik,,J,,207240,2021-07-29 14:00:47.580,,
217514,,A,,Blindenpädagogik,,J,,208571,2021-07-29 14:00:47.860,,
217515,,A,,BA SP GH 6.1 Einführung in die inklusive Didaktik (SE) (1959),,J,,207241,2021-07-29 14:00:47.113,,
217516,,A,,Verhaltensgestörtenpädagogik,,J,,208572,2021-07-29 14:00:47.138,,
217517,,A,,FWM E 41: Umweltrelevante Aspekte der Düngung (WiSe),,J,,207242,2021-07-29 14:00:47.170,,
217518,,A,,"Kommunikation, Sprache und Spracherwerb (VL)",,J,,208573,2021-07-29 14:00:47.201,,
217519,,A,,BA RP 9.1 System der Rehabilitation/ Berufliche Rehabilitation (VL) (2099),,J,,208574,2021-07-29 14:00:47.234,,
217520,,A,,Verhaltensgestörtenpädagogik,,J,,207243,2021-07-29 14:00:47.266,,
217521,,A,,Modul 13: Introduction to American Studies,,J,,207244,2021-07-29 14:00:47.300,,
217522,,A,,Rehabilitationspsychologie,,J,,208575,2021-07-29 14:00:47.347,,
217523,,A,,Modul 3: Global Land Use Dynamics,,J,,207245,2021-07-29 14:00:47.388,,
217524,,A,,Gehörlosenpädagogik,,J,,208576,2021-07-29 14:00:47.427,,
217525,,A,,BA SP GH 3.2 Kommunikationsformen und -systeme für Menschen mit verschiedenen Beeinträchtigungen (SE) (1929),,J,,207246,2021-07-29 14:00:47.467,,
217526,,A,,Körper und Gesundheit,,J,,208577,2021-07-29 14:00:47.506,,
217527,,A,,Übungen,,J,,207247,2021-07-29 14:00:47.545,,
217528,,A,,Bewegung und Gesundheit,,J,,208578,2021-07-29 14:00:47.582,,
217529,,A,,"5.1 - 5.X Kurse aus dem gesamten Studienangebot der Berliner Hochschulen frei wählbar",,J,,208579,2021-07-29 14:00:47.621,,
217530,,A,,BA SP 4.2 Vertiefung Psychologie der Rehabilitation (SE) (20581),,J,,207248,2021-07-29 14:00:47.659,,
217531,,A,,Hermeneutisch-interpretative Methoden,,J,,207249,2021-07-29 14:00:47.697,,
217532,,A,,PM 5: Bodenkunde (SoSe),,J,,208580,2021-07-29 14:00:47.736,,
217533,,A,,Sonderpädagogische Handlungskompetenz (8),,J,,208581,2021-07-29 14:00:47.779,,
217534,,A,,Körperbehindertenpädagogik,,J,,207250,2021-07-29 14:00:47.818,,
217535,,A,,FWM E 35: Rekultivierung devastierter Landschaften (WiSe),,J,,207251,2021-07-29 14:00:47.857,,
217536,,A,,Gehörlosenpädagogik,,J,,208582,2021-07-29 14:00:47.895,,
217537,,A,,I. Literary Representations,,J,,208583,2021-07-29 14:00:47.934,,
217538,,A,,MED SP M 3 Förderschwerpunkt Sehen (33208),,J,,207252,2021-07-29 14:00:47.973,,
217539,,A,,FWM E 28: Ökologischer Landbau (SoSe),,J,,207253,2021-07-29 14:00:48.110,,
217540,,A,,II. Culture and Media,,J,,208584,2021-07-29 14:00:48.500,,
217541,,A,,Rehabilitationssoziologie,,J,,208585,2021-07-29 14:00:48.880,,
217542,,A,,Blindenpädagogik,,J,,207254,2021-07-29 14:00:48.124,,
217543,,A,,FM 8: Climate and Energy Management (WiSe),,J,,207255,2021-07-29 14:00:48.162,,
217544,,A,,MA RP 14 7.1 Theorien und Konzepte der Diagnostik und Förderung (2669),,J,,208586,2021-07-29 14:00:48.203,,
217545,,A,,PM 11.b: Grundlagen des Zierpflanzenbaus (SoSe),,J,,208587,2021-07-29 14:00:48.239,,
217546,,A,,Gehörlosenpädagogik,,J,,207256,2021-07-29 14:00:48.276,,
217547,,A,,BA DS 18 16.3 Nachbereitung des Praktikums: Interkulturelle Kommunikation (SE) (5259),,J,,208588,2021-07-29 14:00:48.318,,
217548,,A,,Psychologische Leistungsdiagnostik,,J,,207257,2021-07-29 14:00:48.367,,
217550,,A,,Wahlpflicht,,J,,207258,2021-07-29 14:00:48.482,,
217551,,A,,FWM E 12: Einführung in die Biotechnologie bei Pflanzen (SoSe),,J,,207259,2021-07-29 14:00:48.535,,
217552,,A,,FWM E 23: Informations- und Kommunikationstechnik im Gartenbau (SoSe),,J,,208590,2021-07-29 14:00:48.579,,
217553,,A,,M9: Hauptexkursion,,J,,208591,2021-07-29 14:00:48.636,,
217554,,A,,Sehbehindertenpädagogik,,J,,207260,2021-07-29 14:00:48.682,,
217556,,A,,"3.1 Grundlagen von Entwicklung und Lernen in der Lebensspanne",,J,,208592,2021-07-29 14:00:48.811,,
217557,,A,,Wahlpflicht Zweitfach ohne Lehramt 20 LP (ab 3. Fachsemester),,J,,207262,2021-07-29 14:00:48.876,,
217558,,A,,Modul F1.1/2: Einführung in die Geologie und Geomorphologie (Physische Geographie 1) (5 oder 10 LP),,J,,208593,2021-07-29 14:00:48.944,,
217559,,A,,"BA SP M 12/13 Förderschwerpunkt Körperliche und motorische Entwicklung (2178,4428)",,J,,208594,2021-07-29 14:00:48.991,,
217560,,A,,Gehörlosenpädagogik,,J,,207263,2021-07-29 14:00:49.390,,
217562,,A,,"1.2 Führen und Leiten in sozialen Organisationen",,J,,208595,2021-07-29 14:00:49.133,,
217563,,A,,BA SP GH 8.3 Geschichte hörgeschädigter Menschen und der Hörgeschädigtenpädagogik (SE) (1979),,J,,208596,2021-07-29 14:00:49.185,,
217564,,A,,Gehörlosenpädagogik,,J,,207265,2021-07-29 14:00:49.231,,
217566,,A,,Modul 6.2: Systemic sustainability assess-ments of urban areas,,J,,207266,2021-07-29 14:00:49.327,,
217567,,A,,B.Sc./B.A. BIOLOGIE Zweitfach (SO/PO 2015),,J,,207267,2021-07-29 14:00:49.369,,
217568,,A,,FWM E 3: Agrarpolitische Projektwerkstat (SoSe),,J,,208598,2021-07-29 14:00:49.448,,
217569,,A,,Institut für Anglistik und Amerikanistik,,J,,208599,2021-07-29 14:00:49.492,,
217570,,A,,FWM P 4: Phytosanitäre Strategien im Prozessund Qualitätsmanagement (WiSe),,J,,207268,2021-07-29 14:00:49.573,,
217572,,A,,Sprachliche Heterogenität unter fachrichtungsspezifischen Aspekten,,J,,207270,2021-07-29 14:00:49.672,,
217573,,A,,FM 1: Agribusiness Management (SoSe),,J,,207271,2021-07-29 14:00:49.717,,
217574,,A,,Blindenpädagogik,,J,,207272,2021-07-29 14:00:49.761,,
217575,,A,,M 11: Sprachmodul I,,J,,207273,2021-07-29 14:00:49.803,,
217576,,A,,MED SP M 1/2/2a/2b Förderschwerpunkt Körperliche und motorische Entwicklung (2363),,J,,207274,2021-07-29 14:00:49.847,,
217578,,A,,Geistigbehindertenpädagogik,,J,,207276,2021-07-29 14:00:49.993,,
217579,,A,,M 1: Stadtwirtschaft,,J,,207277,2021-07-29 14:00:50.430,,
217580,,A,,FWM E 31: Pflanzenernährung in verschiedenen Naturräumen (SoSe),,J,,207278,2021-07-29 14:00:50.870,,
217581,,A,,FWM S 3.a: Ökologischer Landbau,,J,,207279,2021-07-29 14:00:50.129,,
217582,,A,,Verhaltensgestörtenpädagogik,,J,,207280,2021-07-29 14:00:50.171,,
217583,,A,,"FM 1: Biodiversity: Assessment, Function and Evolution (SoSe)",,J,,207281,2021-07-29 14:00:50.212,,
217584,,A,,Blindenpädagogik,,J,,207282,2021-07-29 14:00:50.252,,
217586,,A,,Obligatorisch,,J,,207284,2021-07-29 14:00:50.330,,
217585,,A,,MED SP 4.2 Vertiefung (SE),,J,,207283,2022-01-11 13:06:11.175,,
217571,,A,,[Bio9] Mikrobiologie,,J,,207269,2022-01-26 00:07:56.897,,
217561,,A,,[Bio11] Pflanzenphysiologie,,J,,207264,2022-01-26 00:07:57.920,,
217587,,A,,Modul F4.1/2: Einführung in die Wirtschaftsgeographie (Humangeographie 2) (5 oder 10 LP),,J,,207285,2021-07-29 14:00:50.368,,
217588,,A,,FM 11: The Role of Gender for Sustainable Resource Management (WiSe),,J,,207286,2021-07-29 14:00:50.406,,
217589,,A,,"BA SP M 12/13 Förderschwerpunkt Sprache (Nicht für Berufsschule!) (2178,4428)",,J,,207287,2021-07-29 14:00:50.463,,
217591,,A,,BA RP 2.1 Ring-Vorlesung I (VL) (4409),,J,,207289,2021-07-29 14:00:50.539,,
217592,,A,,BA SP GH 1.4 Einführung in das wissenschaftliche Arbeiten (UE) (1789),,J,,207290,2021-07-29 14:00:50.575,,
217593,,A,,B-07: Vertiefungsmodul Neuere und Neueste Geschichte,,J,,207291,2021-07-29 14:00:50.614,,
217594,,A,,Schwerhörigenpädagogik,,J,,207292,2021-07-29 14:00:50.652,,
217595,,A,,Modul 1: Quantitative Methods for Geographers,,J,,207293,2021-07-29 14:00:50.690,,
217598,,A,,MED SP M 1/2/2a/2b Förderschwerpunkt Sprache (2367),,J,,207296,2021-07-29 14:00:50.801,,
217599,,A,,Modul B12: Forschungs- und Kommunikationswerkstatt,,J,,207297,2021-07-29 14:00:50.838,,
217600,,A,,Geistigbehindertenpädagogik,,J,,207298,2021-07-29 14:00:50.876,,
217601,,A,,Geistigbehindertenpädagogik,,J,,207299,2021-07-29 14:00:50.914,,
217602,,A,,Sommersemester,,J,,209000,2021-07-29 14:00:50.950,,
217603,,A,,[MABPh 2] Quantum Mechanics and Quantum Optics,,J,,209002,2021-07-29 14:00:50.987,,
217604,,A,,[MABPh 1] Statistical Physics,,J,,209001,2021-07-29 14:00:51.250,,
217605,,A,,[MABPh 6] Neurobiophysics,,J,,209004,2021-07-29 14:00:51.630,,
217606,,A,,[MABPh 5] Complex Systems in Biology,,J,,209003,2021-07-29 14:00:51.100,,
217607,,A,,"[MABPh 8] Molecular, Cellular and Medical Biophysics",,J,,209006,2021-07-29 14:00:51.139,,
217608,,A,,[MABPh 7] Biophysics of photosynthesis,,J,,209005,2021-07-29 14:00:51.177,,
217609,,A,,[MABPh 10] Optobiology,,J,,209008,2021-07-29 14:00:51.216,,
217610,,A,,[MABPh 9] Systems Biology: Dynamic Modeling and Data Integration,,J,,209007,2021-07-29 14:00:51.254,,
217611,,A,,[MABPh 11] Systems Biology: Computational Analysis and Interpretation of High-throughput Data,,J,,209009,2021-07-29 14:00:51.292,,
217612,,A,,[MABPh 12] Models of Neural Systems,,J,,209010,2021-07-29 14:00:51.329,,
217613,,A,,Option D: Individual Module: American Studies,,J,,209029,2021-07-29 14:00:51.384,,
217614,,A,,[QMB 3] Study Project,,J,,209031,2021-07-29 14:00:51.422,,
217615,,A,,[QMB 3] Study Project,,J,,209030,2021-07-29 14:00:51.480,,
217616,,A,,[QMB 5] Final Module / Master Thesis,,J,,209032,2021-07-29 14:00:51.537,,
217617,,A,,[OBBE 13] Study Project,,J,,209035,2021-07-29 14:00:51.595,,
217618,,A,,[QMB 5] Final Module / Master Thesis,,J,,209034,2021-07-29 14:00:51.651,,
217619,,A,,[OBBE 15] Final Module / Master Thesis,,J,,209037,2021-07-29 14:00:51.709,,
217620,,A,,[OBBE 13] Study Project,,J,,209036,2021-07-29 14:00:51.765,,
217621,,A,,[MABPh 3] Study Project,,J,,209039,2021-07-29 14:00:51.821,,
217622,,A,,[OBBE 15] Final Module / Master Thesis,,J,,209038,2021-07-29 14:00:51.878,,
217623,,A,,[MABPh 3] Study Project,,J,,209040,2021-07-29 14:00:51.935,,
217624,,A,,[MABPh 4] Final Module / Master Thesis,,J,,209042,2021-07-29 14:00:51.991,,
217625,,A,,[MABPh 4] Final Module / Master Thesis,,J,,209041,2021-07-29 14:00:52.470,,
217626,,A,,Pflichtbereich,,J,,209044,2021-07-29 14:00:52.940,,
217627,,A,,B.Sc. Biologie Monobachelor (SPO 2021),,J,,209043,2021-07-29 14:00:52.128,,
217628,,A,,Fachlicher Wahlpflichtbereich,,J,,209045,2021-07-29 14:00:52.180,,
217629,,A,,Sommersemester,,J,,209048,2021-07-29 14:00:52.215,,
217630,,A,,Wintersemester,,J,,209049,2021-07-29 14:00:52.252,,
217631,,A,,Wintersemester,,J,,209051,2021-07-29 14:00:52.288,,
217632,,A,,Sommersemester,,J,,209050,2021-07-29 14:00:52.338,,
217633,,A,,[MB 2] Von der Zelle zum Organismus,,J,,209055,2021-07-29 14:00:52.375,,
217634,,A,,[MB 1] Molekulare Zellbiologie,,J,,209054,2021-07-29 14:00:52.412,,
217635,,A,,[MB 4] Allgemeine und Anorganische Chemie,,J,,209057,2021-07-29 14:00:52.451,,
217636,,A,,[MB 3] Mathematische Grundlagen der Biologie 1,,J,,209056,2021-07-29 14:00:52.489,,
217637,,A,,[MB 6] Mathematische Grundlagen der Biologie 2,,J,,209059,2021-07-29 14:00:52.527,,
217638,,A,,[MB 5] Organismische Biologie,,J,,209058,2021-07-29 14:00:52.566,,
217639,,A,,[MB 9] Physik 1,,J,,209062,2021-07-29 14:00:52.604,,
217640,,A,,[MB 8] Labortechnisches Praktikum der Chemie,,J,,209061,2021-07-29 14:00:52.642,,
217641,,A,,[MB 10] Evolution und Biosystematik,,J,,209064,2021-07-29 14:00:52.700,,
217642,,A,,[MB 12] Biophysik und Biochemie,,J,,209066,2021-07-29 14:00:52.742,,
217643,,A,,[MB 11] Biochemie und Mikrobiologie,,J,,209065,2021-07-29 14:00:52.781,,
217644,,A,,[MB 14] Physik 2,,J,,209068,2021-07-29 14:00:52.821,,
217645,,A,,[MB 13] Tier- und Neurophysiologie,,J,,209067,2021-07-29 14:00:52.859,,
217646,,A,,[MB 15] Mikrobiologie und Parasitologie,,J,,209069,2021-07-29 14:00:52.898,,
217647,,A,,[MB 7] Organische Chemie,,J,,209060,2021-07-29 14:00:52.937,,
217648,,A,,"[MB 19] Theorie, Werkzeuge und Methoden der Biologie",,J,,209073,2021-07-29 14:00:52.975,,
217649,,A,,[MB 18] Ökologie und Biodiversität,,J,,209072,2021-07-29 14:00:53.130,,
217650,,A,,[MB 20] Studienprojekt Mono,,J,,209075,2021-07-29 14:00:53.510,,
217651,,A,,[MB 20] Studienprojekt Mono,,J,,209074,2021-07-29 14:00:53.970,,
217652,,A,,[MB 21] Abschlussmodul / Bachelorarbeit,,J,,209077,2021-07-29 14:00:53.143,,
217653,,A,,[MB 21] Abschlussmodul / Bachelorarbeit,,J,,209076,2021-07-29 14:00:53.195,,
217654,,A,,B.Sc. Biologie Kernfach (SPO 2021),,J,,209079,2021-07-29 14:00:53.250,,
217655,,A,,B.Sc. Biophysik (SPO 2021),,J,,209078,2021-07-29 14:00:53.304,,
217656,,A,,[MB 17] Molekulare Genetik,,J,,209071,2021-07-29 14:00:53.359,,
217657,,A,,[MB 16] Pflanzenphysiologie und Entwicklungsbiologie,,J,,209070,2021-07-29 14:00:53.397,,
217658,,A,,[MB 25] Neurobiologie,,J,,209084,2021-07-29 14:00:53.436,,
217659,,A,,[MB 24] Molekulare Zellbiologie,,J,,209083,2021-07-29 14:00:53.493,,
217660,,A,,[MB 27] Verhalten und seine neuronalen Grundlagen,,J,,209086,2021-07-29 14:00:53.551,,
217661,,A,,[MB 26] Lebensgemeinschaften und Taxa in Raum und Zeit,,J,,209085,2021-07-29 14:00:53.607,,
217662,,A,,[MB 29] Grundlagen der Versuchstierkunde,,J,,209088,2021-07-29 14:00:53.664,,
217663,,A,,[MB 28] Moleküle des Lebens,,J,,209087,2021-07-29 14:00:53.721,,
217664,,A,,Pflichtbereich,,J,,209089,2021-07-29 14:00:53.780,,
217665,,A,,Schwerhörigenpädagogik,,J,,206810,2021-07-29 14:00:53.818,,
217666,,A,,PM 4: Agrar- und Gartenbautechnik (SoSe),,J,,206800,2021-07-29 14:00:53.857,,
217668,,A,,MA GSD Dolmetschtheorie,,J,,206802,2021-07-29 14:00:53.932,,
217669,,A,,Modul 3: Einführung in Empirie und Statistik,,J,,206803,2021-07-29 14:00:53.968,,
217670,,A,,Sehbehindertenpädagogik,,J,,206804,2021-07-29 14:00:54.400,,
217671,,A,,Spezifische Fragestellungen der Fachrichtung,,J,,206805,2021-07-29 14:00:54.390,,
217672,,A,,Verhaltensgestörtenpädagogik,,J,,206806,2021-07-29 14:00:54.720,,
217673,,A,,Basis 4 Sport und Bewegung in heterogenen und pluralistischen Kontexten aus sozialwissenschaftlicher Perspektive,,J,,206807,2021-07-29 14:00:54.106,,
217674,,A,,BA RP 3.1 Medizin I: Neurologie (VL),,J,,206808,2021-07-29 14:00:54.141,,
217675,,A,,Praktikum (Modul 14),,J,,206809,2021-07-29 14:00:54.175,,
217676,,A,,B.Sc./B.A. Biologie Zweitfach (SPO 2021),,J,,209080,2021-07-29 14:00:54.229,,
217677,,A,,[MB 23] Grundlagen der pflanzlichen Molekularbiologie,,J,,209082,2021-07-29 14:00:54.297,,
217678,,A,,[MB 22] Molekulare Mikrobiologie und Parasitologie,,J,,209081,2021-07-29 14:00:54.366,,
217679,,A,,Wintersemester,,J,,209094,2021-07-29 14:00:54.438,,
217680,,A,,[MBPH 2] Physik 1,,J,,209097,2021-07-29 14:00:54.483,,
217681,,A,,[MBPH 1] Mathematik 1,,J,,209096,2021-07-29 14:00:54.525,,
217682,,A,,[MBPH 4] Physik 2,,J,,209099,2021-07-29 14:00:54.566,,
217683,,A,,[MBPH 3] Mathematik 2,,J,,209098,2021-07-29 14:00:54.606,,
217684,,A,,Schwerhörigenpädagogik,,J,,206820,2021-07-29 14:00:54.658,,
217685,,A,,F9: Studienprojekt (10 LP),,J,,206821,2021-07-29 14:00:54.698,,
217686,,A,,Modul BZQ IV - Handlungsfelder in der Rehabilitation,,J,,206811,2021-07-29 14:00:54.739,,
217687,,A,,Frührehabilitation (9),,J,,206812,2021-07-29 14:00:54.779,,
217688,,A,,FM 2: Agricultural Climatology and Ecophysiology (WiSe),,J,,206813,2021-07-29 14:00:54.830,,
217689,,A,,Pflichtveranstaltungen Zweitfach,,J,,206814,2021-07-29 14:00:54.889,,
217690,,A,,"M.Sc. Fish Biology, Fisheries and Aquaculture",,J,,206815,2021-07-29 14:00:54.951,,
217691,,A,,Sehbehindertenpädagogik,,J,,206816,2021-07-29 14:00:55.700,,
217692,,A,,"BA DS 18 A19.1 Medizinische Grundlagen des Hörens: Hör-, Sprach- und Stimmstörungen (VL) (5279)",,J,,206817,2021-07-29 14:00:55.720,,
217693,,A,,Modul 2: Climate and Earth System Dynamics,,J,,206818,2021-07-29 14:00:55.129,,
217695,,A,,Sommersemester,,J,,209091,2021-07-29 14:00:55.228,,
217696,,A,,Fachlicher Wahlpflichtbereich,,J,,209090,2021-07-29 14:00:55.273,,
217697,,A,,Sommersemester,,J,,209093,2021-07-29 14:00:55.314,,
217698,,A,,Wintersemester,,J,,209092,2021-07-29 14:00:55.355,,
217701,,A,,B1 Morphologie und Funktion des menschlichen Bewegungssystems,,J,,206832,2021-07-29 14:00:55.473,,
217702,,A,,Modul 2: Climate and Earth System Dynamics,,J,,206822,2021-07-29 14:00:55.511,,
217703,,A,,M 15: Abschlussmodul,,J,,206823,2021-07-29 14:00:55.550,,
217704,,A,,Wahlmodul 9: Kommunikation und Sprache,,J,,206824,2021-07-29 14:00:55.590,,
217705,,A,,BA RP 8.2/8.3 Vertiefung I und II (SE) (2089),,J,,206825,2021-07-29 14:00:55.629,,
217706,,A,,Modul 5: Studium generale,,J,,206826,2021-07-29 14:00:55.668,,
217707,,A,,Reflexion praktischer Erfahrungen,,J,,206827,2021-07-29 14:00:55.707,,
217708,,A,,PM 9: Acker- und Pflanzenbau (WiSe),,J,,206828,2021-07-29 14:00:55.745,,
217709,,A,,Compulsory Modules,,J,,206829,2021-07-29 14:00:55.783,,
217710,,A,,Blindenpädagogik,,J,,206840,2021-07-29 14:00:55.822,,
217712,,A,,Nachbereitung,,J,,206842,2021-07-29 14:00:55.919,,
217713,,A,,Modul 8/BW I: Didaktische Grundlagen,,J,,206843,2021-07-29 14:00:55.959,,
217714,,A,,Gehörlosenpädagogik,,J,,206833,2021-07-29 14:00:55.998,,
217716,,A,,Kernmodul 4: Forschungsmethoden,,J,,206835,2021-07-29 14:00:56.780,,
217718,,A,,Aufbaukurs Kultur/Identität (Modul 12),,J,,206837,2021-07-29 14:00:56.156,,
217719,,A,,M 6: Schwerpunkt Afrikalinguistik (I): Sprache und Gesellschaft,,J,,206838,2021-07-29 14:00:56.194,,
217720,,A,,Wahlpflichtbereich,,J,,206839,2021-07-29 14:00:56.232,,
217715,,A,,[Bio9] Mikrobiologie,,J,,206834,2022-01-26 00:15:06.150,,
217722,,A,,FWM S 3: Grundlagen der Markt- und Politikanalyse,,J,,206851,2021-07-29 14:00:56.337,,
217723,,A,,"5.3 / 6.3 Theoretische Grundlagen der Fachrichtung 1+2",,J,,206852,2021-07-29 14:00:56.376,,
217724,,A,,"7.2 Planung und Durchführung von Maßnahmen zur Unterstützen Kommunikation in verschiedenen Lebensphasen und Lebensbereichen",,J,,206853,2021-07-29 14:00:56.416,,
217725,,A,,Schwerhörigenpädagogik,,J,,206854,2021-07-29 14:00:56.456,,
217726,,A,,Schwerhörigenpädagogik,,J,,206844,2021-07-29 14:00:56.495,,
217727,,A,,MED SP M 1/2/2a/2b Förderschwerpunkt Geistige Entwicklung (2362),,J,,206845,2021-07-29 14:00:56.535,,
217728,,A,,MA Gebärdensprachdolmetschen (2010),,J,,206846,2021-07-29 14:00:56.575,,
217729,,A,,Sehbehindertenpädagogik,,J,,206847,2021-07-29 14:00:56.620,,
217730,,A,,"BA SP 2.3 Vertiefung wissenschaftlicher Grundlagen der Sonder- und Inklusionspädagogik (SE) (!nicht im Zweitfach bei 2 ""kleinen FR""!) (1479)",,J,,206848,2021-07-29 14:00:56.662,,
217731,,A,,Studienanteile Bildungswissenschaften und Sprachbildung,,J,,206849,2021-07-29 14:00:56.702,,
217732,,A,,FWM S 7: Grünland und Futterbau,,J,,206860,2021-07-29 14:00:56.761,,
217733,,A,,FM 16: Environmental Management and Information Systems (WiSe),,J,,206861,2021-07-29 14:00:56.801,,
217735,,A,,FWM S 8: Qualitätsdynamik und Qualitätssicherung für Obst und Gemüse,,J,,206863,2021-07-29 14:00:56.900,,
217736,,A,,Modul 5 - Soziologische Grundlagen der Rehabilitationspädagogik,,J,,206864,2021-07-29 14:00:56.939,,
217737,,A,,FWM S 4: Strukturwandel und ländlicher Raum,,J,,206865,2021-07-29 14:00:56.978,,
217738,,A,,Verhaltensgestörtenpädagogik,,J,,206855,2021-07-29 14:00:57.170,,
217739,,A,,Hermeneutisch-interpretative Methoden,,J,,206856,2021-07-29 14:00:57.560,,
217740,,A,,Gehörlosenpädagogik,,J,,206857,2021-07-29 14:00:57.950,,
217741,,A,,FWM E 7: Bodennutzungssysteme (WiSe),,J,,206858,2021-07-29 14:00:57.133,,
217742,,A,,PM 4: Biologie der Tiere (WiSe),,J,,206859,2021-07-29 14:00:57.172,,
217743,,A,,Blinden- und Sehbehindertenpädagogik,,J,,206870,2021-07-29 14:00:57.211,,
217744,,A,,PM 9: Acker- und Pflanzenbau (WiSe),,J,,206871,2021-07-29 14:00:57.249,,
217745,,A,,Lebenswissenschaftliche Fakultät,,J,,206872,2021-07-29 14:00:57.288,,
217746,,A,,BA DS 06 Modul Z5 - Kommunikative Kompetenz in Deutscher Gebärdensprache,,J,,206873,2021-07-29 14:00:57.337,,
217747,,A,,BA SP M 7/8/8a/8b Förderschwerpunkt Hören und Kommunikation (4488),,J,,206874,2021-07-29 14:00:57.378,,
217748,,A,,Modul F5.2: Einführung in Empirie und Statistik (10 LP),,J,,206875,2021-07-29 14:00:57.418,,
217749,,A,,Praxisorientierung und Sprachpraxis (Modul 15),,J,,206876,2021-07-29 14:00:57.458,,
217750,,A,,FWM S 9: Pflanzenschutz,,J,,206866,2021-07-29 14:00:57.497,,
217751,,A,,PM 1: Grundlagen der Biochemie,,J,,206867,2021-07-29 14:00:57.536,,
217752,,A,,II. Contrastive Language Analysis,,J,,206868,2021-07-29 14:00:57.575,,
217753,,A,,FWM P 8: Bewertung landwirtschaftlicher Nutzungssysteme (SoSe),,J,,206869,2021-07-29 14:00:57.632,,
217754,,A,,Sprachbehindertenpädagogik,,J,,206880,2021-07-29 14:00:57.671,,
217755,,A,,Sprachbehindertenpädagogik,,J,,206881,2021-07-29 14:00:57.709,,
217756,,A,,Modul 5: Aspekte sozialer Teilhabe (Inklusion) von Menschen mit Behinderungen und/oder chronischen Krankheiten,,J,,206882,2021-07-29 14:00:57.747,,
217757,,A,,Geistigbehindertenpädagogik,,J,,206883,2021-07-29 14:00:57.786,,
217758,,A,,Klassisches Chinesisch / traditionelle Schiftkultur: Lektüre und Praxis I (Modul 25),,J,,206884,2021-07-29 14:00:57.824,,
